KalmanPitch,KalmanYaw,LinearAccelMag,TotalAccelMag,GyroMag,lat,lng,kecepatan,sat,throttle,arus,millis,attempt
24.11,36.74,20.44,24.33,55.63,-6.912428,107.675995,24.02,12,0,86.98,1995149,3
23.53,29.3,6.95,10.95,30.13,-6.912425,107.67598,24.52,12,0,85.45,1995356,3
23.55,25.84,14.93,15.96,16.41,-6.912422,107.675964,24.52,12,0,90.03,1995565,3
23.85,21.16,9.41,12.75,19.9,-6.912422,107.675964,24.52,12,0,86.98,1995772,3
24.32,20.8,6.09,13.94,4.87,-6.912416,107.675949,24.52,12,0,88.5,1995980,3
25.24,16.82,22.06,24.18,21.81,-6.912416,107.675949,24.52,12,0,90.03,1996188,3
23.13,3.86,8.14,13.91,65.31,-6.912413,107.675919,24.52,12,0,93.08,1996396,3
21.63,-10.24,17.55,17.5,70.73,-6.912411,107.675903,24.41,12,0,90.03,1996606,3
20.11,-9.58,12.93,14.42,3.99,-6.912409,107.675896,24.15,12,0,83.92,1996814,3
18.78,2.94,19.74,18.87,69.37,-6.912408,107.67588,24.46,12,0,88.5,1997021,3
17.57,9.72,17.62,12.32,31.8,-6.912406,107.675873,24.08,12,0,90.03,1997228,3
18.7,6.02,20.93,26.08,20.16,-6.912405,107.675858,23.74,12,0,83.92,1997436,3
16.74,17.62,20.59,20.42,57.2,-6.912402,107.67585,25.02,12,0,88.5,1997644,3
17.99,24.05,18.24,20.15,34.7,-6.9124,107.675835,23.39,12,0,91.55,1997854,3
16.75,24.33,11.33,15.93,5.43,-6.912398,107.675827,24.22,12,0,91.55,1998062,3
16.93,9.35,21.87,25.46,69.88,-6.912396,107.675812,22.46,12,0,90.03,1998269,3
17.2,9.27,7.41,14.85,4.77,-6.912394,107.675804,22.84,12,0,90.03,1998476,3
16.03,3.76,10.88,12.43,28.24,-6.912392,107.675789,22.89,12,0,90.03,1998683,3
16.21,-4.57,15.06,18.8,37.96,-6.912391,107.675781,24.11,12,0,90.03,1998895,3
12.54,-16.1,23.56,29.04,61.59,-6.912389,107.675766,23.15,12,0,77.82,1999102,3
12.94,-12.07,2.86,9.42,19.73,-6.912387,107.675758,23.15,12,0,91.55,1999312,3
13.85,5.86,23.31,22.97,84.51,-6.912384,107.675743,22.85,12,0,88.5,1999520,3
12.39,26.48,28.04,31.02,106.73,-6.912382,107.675728,23.37,12,0,90.03,1999728,3
13.02,33.59,10.73,11.84,39.98,-6.91238,107.67572,22.87,12,0,93.08,1999936,3
15.53,42.75,11.61,16.56,55.2,-6.912377,107.675705,22.17,12,0,90.03,2000144,3
12.79,13.39,13.59,19.7,146.49,-6.912375,107.675697,22.37,12,0,83.92,2000352,3
12.82,-1.68,20.55,20.76,74.73,-6.912374,107.675682,23.54,12,0,93.08,2000562,3
15.27,15.21,11.94,20.76,84.68,-6.912372,107.675674,24.04,12,0,100.71,2000770,3
13.9,29.33,25.64,23.77,67.85,-6.91237,107.675659,25.48,12,0,79.35,2000977,3
14.85,14.52,9.38,8.16,74.72,-6.912368,107.675644,25.71,12,0,86.98,2001185,3
16.56,32.55,17.91,24.68,90.97,-6.912365,107.675629,24.76,12,0,96.13,2001393,3
15.47,51.68,29.09,33.68,101.69,-6.912365,107.675629,24.76,12,0,83.92,2001601,3
16.53,52.8,10.57,10.46,16.71,-6.912364,107.675606,23.24,12,0,86.98,2001809,3
16.51,66.14,12.57,21.13,70.12,-6.912362,107.675598,23.39,12,0,97.66,2002019,3
17.79,61.78,27.85,23.61,28.42,-6.91236,107.675583,22.0,12,0,93.08,2002227,3
18.33,75.6,25.31,30.48,77.02,-6.912358,107.675575,23.63,12,0,90.03,2002440,3
17.26,61.88,15.59,17.52,59.81,-6.912355,107.675552,22.02,12,0,86.98,2002648,3
16.31,60.08,8.75,14.75,4.88,-6.912353,107.675545,22.02,12,0,93.08,2002854,3
15.72,52.06,1.71,11.17,33.98,-6.912351,107.675529,21.63,12,0,88.5,2003062,3
16.38,44.24,9.61,13.89,32.66,-6.912351,107.675529,21.63,12,0,79.35,2003272,3
15.01,39.57,12.38,18.49,18.99,-6.912348,107.675514,22.13,12,0,88.5,2003480,3
14.29,41.05,9.46,5.24,12.81,-6.912347,107.675507,22.45,12,0,91.55,2003688,3
11.83,42.14,4.46,8.28,11.93,-6.912345,107.675491,22.0,12,0,88.5,2003896,3
9.59,40.84,16.87,14.1,12.0,-6.912344,107.675484,21.71,12,0,88.5,2004104,3
8.73,37.34,6.51,16.08,13.93,-6.912341,107.675468,22.0,12,0,91.55,2004312,3
10.08,36.3,6.15,7.01,6.4,-6.912341,107.675468,22.0,12,0,86.98,2004519,3
8.84,30.04,5.68,13.05,30.89,-6.912337,107.675453,21.45,12,0,93.08,2004729,3
7.23,21.3,5.2,7.08,43.16,-6.912335,107.675438,22.08,12,0,90.03,2004937,3
6.02,27.89,9.67,8.07,32.02,-6.912333,107.67543,20.71,12,0,91.55,2005145,3
4.49,20.87,16.91,21.82,37.68,-6.912331,107.675423,21.52,12,0,90.03,2005353,3
4.92,17.59,10.83,15.73,12.89,-6.912328,107.675407,22.06,12,0,0.0,2005561,3
6.08,21.8,4.74,5.8,23.62,-6.912326,107.675392,24.0,12,0,85.45,2005768,3
6.9,24.05,4.49,13.41,15.43,-6.912324,107.675385,21.95,12,0,91.55,2005976,3
7.6,47.89,20.82,25.54,120.49,-6.912322,107.675369,21.46,12,0,91.55,2006191,3
8.72,59.42,11.49,18.35,61.24,-6.912322,107.675369,21.46,12,0,91.55,2006398,3
8.17,59.37,2.09,7.91,12.33,-6.912317,107.675354,21.48,12,0,91.55,2006605,3
8.28,58.42,16.01,19.88,1.91,-6.912314,107.675339,21.0,12,0,90.03,2006812,3
7.22,55.74,19.33,20.77,10.57,-6.912312,107.675331,20.8,12,0,86.98,2007020,3
6.08,57.62,19.63,22.16,15.8,-6.912309,107.675323,21.8,12,0,88.5,2007228,3
6.69,65.35,4.86,8.46,44.79,-6.912305,107.675308,21.67,12,0,90.03,2007438,3
6.81,80.23,20.01,22.27,79.6,-6.912302,107.675301,21.3,12,0,91.55,2007646,3
6.1,59.06,18.56,22.03,96.97,-6.912299,107.675293,20.46,12,0,90.03,2007854,3
5.43,58.14,6.3,9.76,1.37,-6.912297,107.675285,21.48,12,0,90.03,2008062,3
5.74,69.12,7.43,12.41,60.02,-6.912294,107.67527,20.69,12,0,131.23,2008269,3
4.99,63.35,4.67,12.97,21.45,-6.912292,107.675262,21.09,12,0,263.98,2008476,3
3.89,56.84,5.55,5.36,24.77,-6.91229,107.675255,20.85,12,0,257.87,2008684,3
4.41,51.27,7.25,16.02,22.66,-6.912284,107.675232,21.04,12,0,433.35,2008894,3
-2.03,50.45,20.68,25.62,35.9,-6.912282,107.675224,20.26,12,0,465.39,2009102,3
-5.18,53.06,12.0,12.36,20.48,-6.912282,107.675224,20.26,12,0,413.51,2009310,3
-5.59,47.61,6.07,10.37,24.19,-6.912278,107.675209,20.83,12,0,508.12,2009518,3
-5.52,55.25,12.53,14.47,41.17,-6.912275,107.675201,20.69,12,0,436.4,2009731,3
-6.08,46.31,8.77,13.49,36.4,-6.912273,107.675186,20.26,12,0,508.12,2009939,3
-5.45,56.23,20.48,25.97,55.88,-6.91227,107.675179,20.11,12,0,480.65,2010149,3
-1.69,60.52,26.33,29.32,33.07,-6.912267,107.675171,20.78,12,0,633.24,2010356,3
-2.0,58.54,6.98,12.2,4.79,-6.912265,107.675156,20.02,12,0,679.02,2010564,3
-1.3,51.35,12.26,14.8,27.2,-6.912262,107.675148,20.06,12,0,755.31,2010772,3
-1.89,39.27,10.32,13.23,51.14,-6.912259,107.67514,20.46,12,0,877.38,2010980,3
-2.35,37.34,7.54,11.44,6.72,-6.912257,107.675133,19.8,12,0,915.53,2011190,3
-2.82,42.08,9.32,9.66,30.1,-6.912254,107.675117,20.58,12,0,788.88,2011397,3
-1.63,43.57,8.19,12.26,13.9,-6.91225,107.675102,19.83,12,0,967.41,2011607,3
-0.24,42.2,3.06,9.87,10.03,-6.912247,107.675095,19.83,12,0,839.23,2011815,3
0.1,42.8,4.29,9.76,6.74,-6.912245,107.675079,20.04,12,35,1210.02,2012022,3
1.39,43.8,20.15,22.59,11.42,-6.912245,107.675079,20.04,12,0,1667.79,2012230,3
1.03,44.83,11.28,18.97,12.94,-6.912242,107.675072,20.04,12,0,1679.99,2012438,3
-0.79,35.31,6.45,8.11,44.56,-6.912239,107.675056,19.8,12,0,1348.88,2012646,3
0.37,36.44,4.69,14.07,11.07,-6.912236,107.675049,19.8,12,0,1589.97,2012856,3
-1.13,26.01,19.88,22.66,47.95,-6.912234,107.675041,19.74,12,0,1742.55,2013064,3
-0.3,37.04,14.55,17.76,56.25,-6.912231,107.675026,19.89,12,0,5159.0,2013277,3
2.05,38.31,13.41,18.76,15.66,-6.912228,107.675011,19.52,12,0,6515.5,2013485,3
4.21,25.0,12.84,16.39,61.51,-6.912226,107.675011,19.52,12,75,6352.23,2013693,3
4.72,25.38,7.96,17.39,8.82,-6.912224,107.674995,19.78,12,39,7708.74,2013900,3
5.0,27.39,3.55,8.16,12.79,-6.912219,107.67498,20.0,12,0,8256.53,2014108,3
4.88,29.49,20.85,17.89,10.21,-6.912219,107.67498,20.0,12,0,9104.92,2014318,3
2.86,26.57,11.11,13.94,15.19,-6.912213,107.674957,20.11,12,0,9770.2,2014526,3
2.84,17.73,6.71,12.9,38.96,-6.912212,107.674957,19.93,12,0,9945.68,2014734,3
3.93,9.2,15.99,20.57,37.58,-6.91221,107.674942,20.78,12,0,10108.95,2014942,3
2.83,21.52,5.1,11.92,60.64,-6.912207,107.674934,20.46,12,0,8865.36,2015150,3
3.64,16.52,8.84,12.19,23.72,-6.912201,107.674911,21.65,12,0,9246.83,2015358,3
4.76,23.17,5.99,10.27,33.71,-6.912201,107.674911,21.65,12,83,9109.5,2015568,3
7.42,69.77,26.03,27.46,227.78,-6.912199,107.674904,21.95,12,63,8682.25,2015775,3
4.58,62.23,7.5,13.7,35.83,-6.912195,107.674896,21.89,12,0,7469.18,2015983,3
4.92,61.35,6.77,15.4,5.81,-6.912192,107.674881,22.04,12,0,7313.54,2016191,3
4.38,76.11,19.46,19.85,78.33,-6.912189,107.674873,22.08,12,0,11210.63,2016399,3
3.28,80.07,16.28,17.16,25.61,-6.912184,107.67485,23.85,12,0,10246.28,2016607,3
5.57,38.72,27.99,30.87,190.77,-6.912179,107.674835,22.41,12,0,10987.85,2016815,3
4.09,24.36,13.77,14.64,67.42,-6.912179,107.674835,22.41,12,0,10090.64,2017030,3
4.31,12.17,9.13,16.22,57.78,-6.912176,107.674828,23.78,12,51,9912.11,2017238,3
2.19,-0.81,3.28,10.06,66.66,-6.912176,107.674828,23.78,12,77,9722.9,2017445,3
1.77,7.48,10.43,11.2,40.55,-6.912168,107.674797,23.98,12,96,10090.64,2017653,3
2.62,13.43,2.22,8.27,29.83,-6.912165,107.674789,23.52,12,92,12060.55,2017859,3
2.08,5.59,10.22,10.4,33.19,-6.912162,107.674774,23.67,12,49,11071.78,2018066,3
0.11,0.84,5.09,14.43,25.13,-6.912154,107.674744,23.69,12,38,8503.72,2018276,3
-0.39,7.47,15.65,22.39,36.34,-6.912154,107.674744,23.69,12,41,8691.41,2018484,3
1.42,28.43,11.84,16.94,102.4,-6.91215,107.674736,24.82,12,0,7164.0,2018692,3
1.59,30.55,7.39,7.87,11.3,-6.912147,107.674721,25.24,12,96,6654.36,2018900,3
0.42,13.35,11.02,18.32,88.91,-6.912143,107.674713,25.84,12,95,7731.63,2019107,3
2.76,10.23,13.73,11.16,31.26,-6.912139,107.674698,25.82,12,92,14175.42,2019315,3
3.07,3.27,5.58,4.43,33.86,-6.912136,107.674683,25.65,12,40,11112.98,2019525,3
1.4,3.62,11.93,11.51,5.87,-6.912133,107.674675,25.84,12,35,8296.2,2019733,3
-8.17,-9.15,23.05,28.63,86.77,-6.912129,107.67466,26.21,12,0,9089.66,2019941,3
-6.46,-21.55,20.8,20.91,66.27,-6.912126,107.674644,26.09,12,38,7717.9,2020149,3
-7.55,-17.8,14.49,18.24,16.87,-6.912122,107.674629,27.3,12,35,8126.83,2020357,3
-10.25,-12.35,21.15,17.22,29.07,-6.912115,107.674606,26.85,12,35,7806.4,2020570,3
-10.45,3.83,22.96,24.78,75.46,-6.912115,107.674606,26.85,12,67,7812.5,2020778,3
-8.8,4.67,20.84,21.87,7.0,-6.912111,107.674591,26.78,12,99,11396.79,2020988,3
-9.7,2.74,14.38,20.45,11.28,-6.912107,107.674583,28.26,12,81,10189.82,2021195,3
-9.69,12.69,21.66,24.07,47.36,-6.912104,107.674568,27.32,12,36,9725.95,2021402,3
-12.34,-1.35,23.92,29.03,67.28,-6.912099,107.674545,26.48,12,39,9812.93,2021610,3
-7.26,21.48,8.65,17.88,113.65,-6.912094,107.67453,28.67,12,40,9060.67,2021818,3
-7.93,12.42,7.76,15.33,41.87,-6.912092,107.674522,27.87,12,40,7798.77,2022026,3
-8.6,3.44,7.76,15.33,41.87,-6.912089,107.674507,27.8,12,41,7138.06,2022236,3
-8.7,25.94,21.95,23.54,108.52,-6.912086,107.674492,28.34,12,39,6909.18,2022444,3
-7.55,26.54,2.31,8.88,9.11,-6.912082,107.674477,28.56,12,42,7797.24,2022652,3
-6.9,42.05,21.47,26.98,79.3,-6.912078,107.674461,28.34,12,0,8772.28,2022860,3
-6.63,28.36,20.96,21.09,61.32,-6.912075,107.674446,28.43,12,0,10441.59,2023068,3
-5.6,32.08,9.95,15.55,22.66,-6.912072,107.674438,28.69,12,0,11309.81,2023275,3
-4.01,27.49,8.88,7.22,15.05,-6.912069,107.674423,28.45,12,0,9390.26,2023485,3
-6.76,33.94,29.42,33.97,42.15,-6.912066,107.674408,28.37,12,0,8546.45,2023693,3
-1.1,55.53,15.8,18.83,117.02,-6.912062,107.674393,28.93,12,0,8110.05,2023901,3
-0.37,31.02,12.68,19.57,115.01,-6.912056,107.674362,28.93,12,0,9194.95,2024114,3
-2.16,21.26,6.67,12.48,49.35,-6.912056,107.674362,28.93,12,0,8352.66,2024322,3
-0.41,2.3,24.08,24.36,90.83,-6.912052,107.674347,29.85,12,0,7447.81,2024530,3
-1.05,11.67,14.53,17.88,48.49,-6.912049,107.674332,29.65,12,0,7357.79,2024740,3
-0.0,38.11,22.4,25.73,132.85,-6.912046,107.674316,30.06,12,0,7505.8,2024948,3
1.41,42.72,10.72,14.68,36.58,-6.912043,107.674301,30.39,12,0,6599.43,2025155,3
1.04,46.61,12.19,16.97,23.58,-6.912037,107.674271,29.87,12,0,6120.3,2025363,3
-2.85,60.32,25.52,22.56,70.2,-6.912037,107.674271,29.87,12,0,6011.96,2025571,3
-0.94,35.79,23.01,18.97,114.23,-6.912034,107.674255,30.74,12,0,6207.28,2025779,3
1.01,19.0,22.82,20.44,77.57,-6.912031,107.67424,30.37,12,0,5482.48,2025987,3
0.6,70.39,23.76,21.25,251.03,-6.912027,107.674225,30.5,12,0,5012.51,2026197,3
1.86,64.33,24.29,21.59,27.91,-6.912024,107.67421,31.35,12,0,5746.46,2026404,3
1.4,50.17,21.93,27.74,69.17,-6.91202,107.674194,30.95,12,0,5708.31,2026614,3
6.12,52.38,29.02,27.77,27.07,-6.912017,107.674179,30.61,12,0,5062.87,2026821,3
0.32,13.92,27.75,29.68,184.04,-6.912014,107.674164,31.34,12,0,5204.77,2027028,3
1.71,49.28,25.8,25.0,171.84,-6.912008,107.674133,31.58,12,0,4690.55,2027236,3
5.32,68.58,16.83,23.68,104.89,-6.912008,107.674133,31.58,12,0,4867.55,2027446,3
5.11,63.19,4.61,6.89,21.98,-6.912003,107.67411,30.93,12,0,4243.47,2027658,3
3.27,56.96,20.46,21.46,26.55,-6.912001,107.674095,31.65,12,0,4019.17,2027865,3
5.6,72.22,22.83,25.77,82.9,-6.911998,107.67408,31.06,12,0,4220.58,2028072,3
6.19,36.94,28.95,33.11,163.43,-6.911995,107.674065,31.1,12,0,4380.8,2028280,3
4.75,46.25,15.86,14.61,47.69,-6.91199,107.674042,31.85,12,0,3678.89,2028488,3
4.32,40.36,2.57,7.48,23.82,-6.91199,107.674042,31.85,12,0,4652.4,2028695,3
4.59,89.3,24.02,20.05,251.29,-6.911986,107.674019,31.54,12,0,4689.03,2028904,3
0.87,88.61,13.97,14.91,26.06,-6.911983,107.674004,31.41,12,0,3991.7,2029112,3
-0.11,95.33,20.88,24.3,41.99,-6.911979,107.673988,31.21,12,0,3556.82,2029319,3
-0.05,99.05,12.81,12.66,30.63,-6.911975,107.673965,31.39,12,0,3813.17,2029527,3
-2.12,99.4,10.91,12.19,10.29,-6.911972,107.67395,31.11,12,0,4345.7,2029736,3
2.82,89.55,22.04,22.94,41.48,-6.911968,107.673935,32.17,12,0,4075.62,2029943,3
3.04,69.51,17.6,21.35,90.66,-6.911964,107.67392,31.11,12,0,3991.7,2030153,3
2.65,65.55,27.61,32.42,11.23,-6.911957,107.673889,31.63,12,0,3846.74,2030361,3
2.56,72.83,14.31,21.21,45.86,-6.911957,107.673889,31.63,12,0,3947.45,2030568,3
-0.32,65.14,35.37,27.75,32.21,-6.911954,107.673874,31.22,12,0,3201.29,2030775,3
0.19,25.84,27.64,27.98,183.47,-6.911951,107.673859,31.63,12,0,4280.09,2030983,3
0.9,37.08,15.01,22.67,61.1,-6.911948,107.673843,31.54,12,0,4071.04,2031191,3
-1.38,20.51,29.59,27.74,77.23,-6.911945,107.673828,31.69,12,0,4138.18,2031406,3
1.09,31.81,22.9,20.91,60.94,-6.911942,107.673813,32.11,12,0,4344.18,2031614,3
-1.01,81.73,29.42,33.97,251.1,-6.911939,107.673798,30.72,12,0,3948.97,2031822,3
-3.26,65.08,25.19,27.08,76.63,-6.911936,107.673782,31.0,12,0,4226.68,2032030,3
-3.21,43.99,16.18,19.71,95.5,-6.911932,107.673767,32.48,12,62,895.69,2032237,3
-0.87,31.31,6.71,9.18,57.63,-6.911929,107.673752,32.48,12,0,1441.96,2032444,3
-0.76,30.89,12.01,20.52,13.07,-6.911924,107.673729,31.65,12,0,1242.07,2032651,3
-0.0,37.28,22.85,28.47,34.05,-6.91192,107.673714,32.82,12,0,1126.1,2032861,3
0.75,42.76,17.52,18.45,28.5,-6.911916,107.673698,32.74,12,0,657.65,2033069,3
0.03,45.93,27.91,30.59,27.09,-6.911912,107.673683,31.67,12,0,383.0,2033277,3
-3.07,56.68,25.56,27.4,58.42,-6.911903,107.673653,30.69,12,0,907.9,2033485,3
-5.45,39.08,20.56,24.12,82.77,-6.911903,107.673653,30.69,12,0,930.79,2033693,3
-5.56,42.93,20.07,21.63,24.05,-6.911895,107.673622,31.22,12,0,1390.08,2033901,3
-10.73,13.22,21.34,18.62,142.13,-6.911891,107.673607,31.58,12,50,967.41,2034111,3
-13.78,-37.5,28.2,32.26,251.41,-6.911891,107.673607,31.58,12,56,1434.33,2034318,3
-12.53,-26.84,1.13,9.34,48.74,-6.911886,107.673592,30.93,12,0,2333.07,2034525,3
-12.33,20.6,22.09,26.11,228.96,-6.911882,107.673576,30.93,12,0,1657.1,2034733,3
-15.29,50.7,18.85,19.21,6.0,-6.91187,107.673538,31.35,12,46,65.61,2034960,3
-13.37,52.55,15.68,23.12,18.7,-6.91187,107.673538,31.35,12,65,735.47,2035168,3
-12.0,102.8,23.77,27.45,250.35,-6.911861,107.673508,30.87,12,50,1028.44,2035378,3
-12.11,98.13,19.2,20.33,20.1,-6.911856,107.673492,31.41,12,53,677.49,2035585,3
-15.0,102.03,20.89,25.09,32.91,-6.911852,107.673477,30.06,12,43,622.56,2035793,3
-14.53,125.01,20.44,21.6,121.76,-6.911847,107.673462,30.41,12,43,476.07,2036001,3
-14.5,129.48,25.8,30.11,31.6,-6.911842,107.673454,30.47,12,76,671.39,2036209,3
-12.27,126.08,8.07,14.78,15.84,-6.911836,107.673439,30.67,12,43,529.48,2036416,3
-11.89,79.78,28.35,27.52,211.97,-6.911831,107.673424,30.82,12,50,401.31,2036626,3
-10.5,98.77,21.66,24.06,101.31,-6.911825,107.673409,30.84,12,43,773.62,2036834,3
-10.28,100.62,15.94,20.83,31.39,-6.91182,107.673393,30.08,12,47,730.9,2037042,3
-17.79,101.57,25.81,23.85,31.82,-6.911815,107.673378,30.95,12,45,296.02,2037250,3
-17.63,151.15,34.59,29.79,250.4,-6.911804,107.673347,29.98,12,0,61.04,2037458,3
-19.83,147.29,17.28,24.23,36.27,-6.911804,107.673347,29.98,12,0,50.35,2037666,3
-11.07,124.66,27.53,27.1,113.59,-6.911794,107.673325,30.0,12,0,172.42,2037874,3
-8.43,140.7,27.24,25.29,90.32,-6.911788,107.673309,29.87,12,0,100.71,2038084,3
-5.7,141.81,8.26,9.45,27.35,-6.911788,107.673309,29.87,12,0,94.6,2038291,3
-4.46,142.08,10.23,17.37,18.39,-6.91178,107.673286,29.93,12,0,94.6,2038504,3
-5.3,132.98,22.71,24.01,41.86,-6.911775,107.673271,29.72,12,0,90.03,2038712,3
-5.45,116.15,27.34,31.53,67.75,-6.911769,107.673264,29.78,12,0,91.55,2038920,3
-3.92,90.51,21.96,27.77,115.78,-6.911763,107.673248,30.19,12,0,91.55,2039128,3
-7.87,80.71,23.58,28.09,43.9,-6.911753,107.673225,31.45,12,0,83.92,2039338,3
-4.13,64.6,15.52,18.74,68.22,-6.911753,107.673225,31.45,12,0,86.98,2039546,3
-3.31,64.75,14.68,22.45,14.91,-6.911744,107.673203,30.0,12,0,90.03,2039754,3
-1.42,51.84,14.73,13.42,52.64,-6.911738,107.673187,30.52,12,0,86.98,2039961,3
0.54,63.98,21.21,25.36,66.08,-6.911731,107.67318,30.52,12,0,83.92,2040168,3
0.64,59.05,25.12,21.02,25.42,-6.911724,107.673164,29.61,12,0,97.66,2040377,3
-1.37,47.33,21.98,21.07,54.36,-6.911717,107.673149,29.35,12,0,90.03,2040584,3
-5.14,9.04,24.59,26.54,181.98,-6.911707,107.673134,29.52,12,0,91.55,2040794,3
-2.45,-7.32,20.42,24.82,81.9,-6.911697,107.673111,29.43,12,0,94.6,2041002,3
-11.26,-57.94,18.64,25.22,255.36,-6.911686,107.673096,28.59,12,0,93.08,2041210,3
-8.17,-38.21,14.55,17.99,95.69,-6.911686,107.673096,28.59,12,0,90.03,2041418,3
-7.02,-32.94,7.81,10.62,23.98,-6.911678,107.67308,29.0,12,0,80.87,2041625,3
-8.77,-33.16,14.16,17.4,9.75,-6.911671,107.673065,28.98,12,0,90.03,2041832,3
-7.17,-15.87,6.2,15.2,81.82,-6.911664,107.673058,28.89,12,0,88.5,2042047,3
-7.97,-33.4,22.06,27.38,87.21,-6.911656,107.673042,28.61,12,0,88.5,2042254,3
-11.01,-68.62,28.32,31.78,174.44,-6.911644,107.673027,29.22,12,0,91.55,2042464,3
-10.24,-74.13,17.87,23.78,32.0,-6.91164,107.673019,29.22,12,0,90.03,2042671,3
-10.93,-73.27,10.24,17.7,5.4,-6.911632,107.673004,28.61,12,0,90.03,2042879,3
-10.69,-70.18,5.77,12.32,7.84,-6.911624,107.672997,28.67,12,0,88.5,2043087,3
-10.36,-75.09,20.01,20.53,35.54,-6.911616,107.672981,28.67,12,0,90.03,2043296,3
-9.9,-60.66,18.24,15.16,64.45,-6.911603,107.672966,28.11,12,0,90.03,2043503,3
-10.13,-66.19,24.44,23.51,33.4,-6.911594,107.672951,28.22,12,0,88.5,2043710,3
-10.1,-53.3,21.28,23.86,59.56,-6.911585,107.672943,28.72,12,0,85.45,2043917,3
-10.74,-81.08,27.89,28.57,138.54,-6.911576,107.672928,28.69,12,0,83.92,2044125,3
-7.17,-73.2,20.55,22.6,35.48,-6.911567,107.67292,28.91,12,0,85.45,2044333,3
-6.2,-69.4,8.58,17.72,11.54,-6.911557,107.672905,28.47,12,0,85.45,2044541,3
-6.77,-70.72,20.89,21.33,19.48,-6.911548,107.672897,28.39,12,0,90.03,2044751,3
-9.77,-86.59,9.94,13.64,88.06,-6.911538,107.67289,28.19,12,0,82.4,2044959,3
2.56,-32.71,19.23,19.73,262.44,-6.911528,107.672874,28.0,12,0,79.35,2045167,3
3.0,-22.12,23.56,28.42,46.41,-6.911507,107.672859,28.67,12,0,94.6,2045374,3
6.14,-14.85,21.99,20.33,39.14,-6.911507,107.672859,28.67,12,0,85.45,2045581,3
7.38,-32.46,17.79,20.31,90.5,-6.911497,107.672844,28.35,12,0,93.08,2045793,3
9.14,-30.92,30.04,27.79,18.91,-6.911486,107.672836,28.09,12,0,90.03,2046003,3
9.15,-17.42,20.25,21.55,62.67,-6.911486,107.672836,28.09,12,0,90.03,2046211,3
8.84,-58.33,26.5,22.85,207.59,-6.911459,107.672813,28.5,12,0,90.03,2046419,3
1.94,-108.81,27.85,26.09,257.36,-6.911448,107.672806,28.13,12,0,86.98,2046626,3
1.87,-104.91,12.48,21.07,14.79,-6.911437,107.672798,27.72,12,0,96.13,2046833,3
0.95,-88.67,17.13,21.83,73.11,-6.911426,107.672791,27.08,12,0,93.08,2047040,3
0.78,-109.79,9.81,17.37,114.65,-6.911414,107.672775,27.71,12,0,86.98,2047248,3
0.16,-111.34,7.88,8.78,22.62,-6.911414,107.672775,27.71,12,0,88.5,2047457,3
-1.21,-136.31,11.46,14.09,139.29,-6.91138,107.672752,27.87,12,0,88.5,2047665,3
-0.32,-129.17,12.64,16.8,25.31,-6.91138,107.672752,27.87,12,0,90.03,2047873,3
-0.17,-130.0,12.35,19.1,15.9,-6.911369,107.672745,27.09,12,0,96.13,2048081,3
-0.37,-136.32,9.9,10.94,43.37,-6.911358,107.672737,27.65,12,0,94.6,2048289,3
3.33,-81.99,28.57,32.35,251.6,-6.911346,107.672729,27.58,12,0,90.03,2048497,3
4.26,-86.36,3.09,6.77,38.32,-6.911335,107.672722,27.58,12,0,88.5,2048707,3
4.87,-81.41,18.08,13.39,21.4,-6.911323,107.672714,27.24,12,0,86.98,2048915,3
4.89,-100.54,11.16,16.57,105.15,-6.911311,107.672714,26.76,12,0,83.92,2049123,3
4.59,-95.74,15.61,22.57,17.86,-6.9113,107.672707,27.08,12,0,94.6,2049336,3
4.4,-86.65,9.18,7.44,30.09,-6.911283,107.672691,25.95,12,0,88.5,2049544,3
4.74,-62.97,24.92,29.27,105.6,-6.911271,107.672684,25.95,12,0,88.5,2049752,3
7.72,-53.6,22.5,28.19,45.59,-6.911259,107.672684,26.45,12,0,90.03,2049962,3
6.79,-56.68,10.82,19.67,20.31,-6.911248,107.672676,26.58,12,0,97.66,2050170,3
6.76,-42.82,11.43,16.12,62.83,-6.911229,107.672668,27.06,12,0,90.03,2050378,3
6.01,-84.83,29.42,33.97,207.94,-6.911223,107.672661,27.06,12,0,88.5,2050586,3
-0.78,-103.25,30.53,27.89,106.47,-6.911211,107.672661,25.41,12,0,91.55,2050794,3
-0.27,-81.12,20.49,23.03,96.62,-6.911188,107.672646,25.78,12,0,80.87,2051002,3
-3.46,-109.13,21.55,22.44,148.64,-6.911188,107.672646,25.78,12,0,91.55,2051209,3
-2.83,-99.21,15.73,16.75,37.22,-6.911175,107.672646,26.06,12,0,86.98,2051419,3
-2.79,-105.78,15.98,22.78,40.4,-6.911157,107.672638,25.95,12,0,85.45,2051627,3
-3.05,-112.71,17.33,19.83,42.68,-6.911145,107.67263,25.93,12,0,91.55,2051835,3
-2.9,-110.48,3.79,12.27,1.65,-6.911132,107.672623,26.43,12,0,86.98,2052043,3
-3.45,-112.55,23.5,25.49,25.1,-6.911119,107.672623,26.08,12,0,91.55,2052251,3
-4.98,-102.82,8.01,10.54,34.4,-6.911108,107.672615,25.93,12,0,93.08,2052459,3
-3.9,-142.15,22.18,20.53,203.15,-6.911095,107.672615,25.8,12,0,91.55,2052669,3
-2.05,-158.88,10.72,11.01,102.99,-6.911083,107.672607,25.58,12,0,90.03,2052881,3
