KalmanPitch,KalmanYaw,LinearAccelMag,TotalAccelMag,GyroMag,lat,lng,kecepatan,sat,throttle,arus,millis,attempt
44.59,-52.62,17.9,23.02,1.04,-6.910308,107.675407,0.19,12,0,96.13,122105,2,,,,,,,,,,,,
44.69,-52.37,17.96,23.1,1.47,-6.910308,107.675407,0.19,12,0,96.13,122313,2,,,,,,,,,,,,
44.75,-52.18,17.93,23.09,1.01,-6.910309,107.675407,0.39,12,0,93.08,122521,2,,,,,,,,,,,,
44.81,-51.86,18.0,23.17,1.24,-6.910309,107.675407,0.24,12,0,93.08,122729,2,,,,,,,,,,,,
44.88,-51.56,18.0,23.16,1.21,-6.910309,107.675407,0.15,12,0,93.08,122939,2,,,,,,,,,,,,
44.83,-51.46,17.94,23.12,1.18,-6.910309,107.675407,0.15,12,0,93.08,123147,2,,,,,,,,,,,,
44.9,-51.21,17.99,23.15,1.17,-6.910309,107.675407,0.09,12,0,93.08,123355,2,,,,,,,,,,,,
44.94,-50.92,17.99,23.15,0.78,-6.910309,107.675407,0.09,12,0,93.08,123563,2,,,,,,,,,,,,
44.98,-50.68,17.98,23.15,1.01,-6.910309,107.675407,0.2,12,0,93.08,123776,2,,,,,,,,,,,,
45.05,-50.43,17.98,23.17,1.11,-6.910309,107.675407,0.2,12,0,93.08,123984,2,,,,,,,,,,,,
45.08,-50.21,17.91,23.07,0.86,-6.910309,107.675407,0.33,12,0,93.08,124192,2,,,,,,,,,,,,
45.13,-49.97,17.93,23.09,1.05,-6.910309,107.675407,0.33,12,0,91.55,124402,2,,,,,,,,,,,,
45.2,-49.7,18.07,23.18,1.14,-6.910309,107.675407,0.24,12,0,93.08,124610,2,,,,,,,,,,,,
45.28,-49.46,17.91,23.06,1.15,-6.910309,107.675407,0.24,12,0,93.08,124818,2,,,,,,,,,,,,
45.32,-49.23,17.97,23.12,0.99,-6.910309,107.675415,0.15,12,0,93.08,125027,2,,,,,,,,,,,,
45.37,-49.01,17.95,23.13,1.08,-6.910309,107.675415,0.15,12,0,93.08,125235,2,,,,,,,,,,,,
45.43,-48.81,18.02,23.17,0.95,-6.910309,107.675415,0.22,12,0,93.08,125443,2,,,,,,,,,,,,
45.46,-48.62,17.95,23.11,0.94,-6.910309,107.675415,0.06,12,0,91.55,125658,2,,,,,,,,,,,,
45.49,-48.49,18.04,23.2,1.04,-6.910309,107.675415,0.13,12,0,93.08,125866,2,,,,,,,,,,,,
45.56,-48.3,17.87,23.02,1.05,-6.910309,107.675415,0.13,12,0,91.55,126074,2,,,,,,,,,,,,
45.61,-48.16,17.95,23.12,1.01,-6.910309,107.675415,0.22,12,0,93.08,126282,2,,,,,,,,,,,,
45.68,-47.91,18.0,23.14,1.14,-6.910309,107.675415,0.3,12,0,91.55,126489,2,,,,,,,,,,,,
45.7,-47.77,17.93,23.08,0.97,-6.910309,107.675415,0.28,12,0,93.08,126697,2,,,,,,,,,,,,
45.75,-47.6,17.94,23.1,1.14,-6.910309,107.675415,0.22,12,0,93.08,126905,2,,,,,,,,,,,,
45.77,-47.44,17.98,23.12,1.0,-6.910309,107.675415,0.22,12,0,93.08,127115,2,,,,,,,,,,,,
45.81,-47.3,18.01,23.15,1.15,-6.910309,107.675415,0.07,12,0,93.08,127323,2,,,,,,,,,,,,
45.84,-47.2,17.98,23.12,1.23,-6.910309,107.675415,0.07,12,0,94.6,127550,2,,,,,,,,,,,,
45.88,-47.07,17.99,23.12,1.03,-6.910309,107.675415,0.22,12,0,93.08,127758,2,,,,,,,,,,,,
45.92,-46.89,17.94,23.08,1.07,-6.910309,107.675415,0.22,12,0,93.08,127966,2,,,,,,,,,,,,
45.93,-46.79,17.96,23.12,1.03,-6.91031,107.675415,0.28,12,0,91.55,128173,2,,,,,,,,,,,,
45.91,-46.61,17.99,23.14,1.02,-6.910309,107.675415,0.19,12,0,91.55,128380,2,,,,,,,,,,,,
